Make,Year,Fuel ,HP,Cylinders,Transmission Type,Driven_Wheels,Doors,Size,highway MPG,city mpg,Price
Lexus,2015,premium unleaded (required),204,6,AUTOMATIC,all wheel drive,4,Midsize,27,20,39085
Lexus,2015,premium unleaded (required),204,6,AUTOMATIC,all wheel drive,4,Midsize,27,20,43690
Lexus,2005,premium unleaded (required),215,6,AUTOMATIC,rear wheel drive,4,Compact,23,16,31105
Lexus,2005,premium unleaded (required),215,6,AUTOMATIC,rear wheel drive,4,Compact,23,16,31105
Lexus,2005,premium unleaded (required),215,6,MANUAL,rear wheel drive,4,Compact,23,16,29735
Lexus,2016,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,39700
Lexus,2017,premium unleaded (required),255,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,40200
Lexus,2013,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,Compact,27,19,46890
Lexus,2014,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,Compact,27,19,47140
Lexus,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,2,Compact,27,19,47640
Lexus,2014,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,4,Midsize,28,19,39615
Lexus,2014,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,41850
Lexus,2015,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,4,Midsize,28,19,40065
Lexus,2015,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,42300
Lexus,2016,premium unleaded (required),306,6,AUTOMATIC,all wheel drive,4,Midsize,26,19,43035
Lexus,2016,premium unleaded (required),306,6,AUTOMATIC,rear wheel drive,4,Midsize,28,19,40870
Lexus,2012,premium unleaded (required),416,8,AUTOMATIC,rear wheel drive,4,Midsize,23,16,61300
Lexus,2013,premium unleaded (required),416,8,AUTOMATIC,rear wheel drive,4,Midsize,23,16,61750
Lexus,2014,premium unleaded (required),416,8,AUTOMATIC,rear wheel drive,4,Midsize,23,16,63600
Infiniti,1995,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2000
Infiniti,1996,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2000
Infiniti,1996,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2000
Infiniti,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2081
Infiniti,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2032
Infiniti,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2081
Infiniti,1997,regular unleaded,210,6,AUTOMATIC,rear wheel drive,4,Midsize,22,16,2000
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25270
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,26195
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,24170
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29525
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27295
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27295
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,28200
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,24170
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,26420
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27520
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29300
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25045
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29300
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,26195
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,28425
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,28200
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,23945
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27520
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,28425
Volkswagen,2013,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25045
Volkswagen,2013,premium unleaded (recommended),200,4,MANUAL,front wheel drive,4,Midsize,33,22,23945
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25270
Volkswagen,2013,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29525
Volkswagen,2013,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,22,26420
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,24535
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,30875
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,28555
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29775
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,28855
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27925
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,27455
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,30875
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25635
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29775
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,27455
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,28855
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,25635
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,24535
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26825
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,28555
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,27925
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29955
Volkswagen,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,32,24,29955
Volkswagen,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26825
Volkswagen,2013,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,26990
Volkswagen,2013,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,24995
Volkswagen,2013,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,29325
Volkswagen,2013,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,31180
Volkswagen,2014,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,31895
Volkswagen,2014,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,25560
Volkswagen,2014,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,27645
Volkswagen,2014,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,30245
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,24210
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,21295
Volkswagen,2012,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,28120
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,24210
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,21295
Volkswagen,2012,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20195
Volkswagen,2012,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20195
Volkswagen,2012,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,28390
Volkswagen,2012,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,29220
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,25960
Volkswagen,2012,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,26640
Volkswagen,2012,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,25960
Volkswagen,2012,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,25540
Volkswagen,2012,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,27290
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,21695
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,21695
Volkswagen,2013,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,29495
Volkswagen,2013,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20595
Volkswagen,2013,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,28395
Volkswagen,2013,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,26895
Volkswagen,2013,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20595
Volkswagen,2013,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,28695
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,24395
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,26195
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,26195
Volkswagen,2013,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,31,24,24395
Volkswagen,2013,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,27595
Volkswagen,2013,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,25795
Volkswagen,2014,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20995
Volkswagen,2014,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,27665
Volkswagen,2014,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,30265
Volkswagen,2014,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,29165
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,26685
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,24885
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,22095
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,26685
Volkswagen,2014,regular unleaded,170,5,MANUAL,front wheel drive,4,Compact,33,23,20995
Volkswagen,2014,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,26565
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,24885
Volkswagen,2014,regular unleaded,170,5,AUTOMATIC,front wheel drive,4,Compact,30,23,22095
Volkswagen,2014,diesel,140,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,39,29,29465
Volkswagen,2014,diesel,140,4,MANUAL,front wheel drive,4,Compact,42,30,28365
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,22325
Volkswagen,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29280
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,23650
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,25380
Volkswagen,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,45,31,25175
Volkswagen,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26920
Volkswagen,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,37,25,20895
Volkswagen,2015,diesel,150,4,MANUAL,front wheel drive,4,Midsize,46,31,21640
Volkswagen,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26920
Volkswagen,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,32,24,28020
Volkswagen,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,45,31,22740
Volkswagen,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,32,24,30380
Volkswagen,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29280
Volkswagen,2015,diesel,150,4,MANUAL,front wheel drive,4,Midsize,46,31,24075
Volkswagen,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,32,24,30380
Volkswagen,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,Midsize,34,25,16215
Volkswagen,2015,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,32,24,28020
Volkswagen,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,Midsize,34,25,17325
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,20095
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,23650
Volkswagen,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,37,25,18995
Volkswagen,2015,diesel,150,4,MANUAL,front wheel drive,4,Midsize,46,31,26410
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,22325
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,20095
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,25380
Volkswagen,2015,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,31670
Volkswagen,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,Midsize,34,23,18425
Volkswagen,2015,diesel,150,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,45,31,27510
Volkswagen,2015,regular unleaded,115,4,AUTOMATIC,front wheel drive,4,Midsize,34,23,19420
Volkswagen,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,Midsize,34,25,18320
Volkswagen,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,37,25,18995
Volkswagen,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,37,25,21995
Volkswagen,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,39,28,22325
Volkswagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,36,25,23650
Volkswagen,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29280
Volkswagen,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,39,28,19775
Volkswagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,36,25,25380
Volkswagen,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,33,24,28020
Volkswagen,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26920
Volkswagen,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,Midsize,39,28,18675
Volkswagen,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,26920
Volkswagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,36,25,23650
Volkswagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,36,25,21995
Volkswagen,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,Midsize,39,28,18995
Volkswagen,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,39,28,20095
Volkswagen,2016,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,37,25,20895
Volkswagen,2016,premium unleaded (required),170,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,48,42,31120
Volkswagen,2016,regular unleaded,150,4,MANUAL,front wheel drive,4,Midsize,39,28,17680
Volkswagen,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,33,24,28020
Volkswagen,2016,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,39,28,18780
Volkswagen,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,33,24,30380
Volkswagen,2016,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Midsize,33,24,30380
Volkswagen,2016,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,29280
Volkswagen,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,36,25,25380
Volkswagen,2017,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,33,24,28995
Volkswagen,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,38,28,21995
Volkswagen,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,Midsize,40,28,20895
Volkswagen,2017,regular unleaded,150,4,AUTOMATIC,front wheel drive,4,Midsize,38,28,18995
Volkswagen,2017,regular unleaded,150,4,MANUAL,front wheel drive,4,Midsize,40,28,17895
Volkswagen,2017,premium unleaded (recommended),170,4,AUTOMATIC,front wheel drive,4,Midsize,35,25,24995
Volkswagen,2017,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,33,23,27895
GMC,1999,regular unleaded,190,6,MANUAL,four wheel drive,2,Compact,16,13,2347
GMC,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,19,14,2554
GMC,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,19,14,2590
GMC,1999,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,Compact,19,14,2182
GMC,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,19,14,2691
GMC,1999,regular unleaded,190,6,UNKNOWN,four wheel drive,2,Compact,19,14,2317
GMC,1999,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,19,14,2368
GMC,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,19,14,2377
GMC,1999,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,19,14,2251
GMC,1999,regular unleaded,190,6,MANUAL,rear wheel drive,2,Compact,21,15,2038
GMC,2000,regular unleaded,190,6,UNKNOWN,rear wheel drive,2,Compact,20,15,2407
GMC,2000,regular unleaded,190,6,MANUAL,four wheel drive,2,Compact,16,13,2463
GMC,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,2773
GMC,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,2756
GMC,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,2590
GMC,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,2916
GMC,2000,regular unleaded,190,6,MANUAL,rear wheel drive,2,Compact,21,15,2322
GMC,2000,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,2623
GMC,2000,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,2655
GMC,2000,regular unleaded,190,6,UNKNOWN,four wheel drive,2,Compact,18,14,2578
GMC,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,26770
GMC,2001,regular unleaded,190,6,MANUAL,four wheel drive,2,Compact,16,13,22270
GMC,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,2,Compact,18,14,25170
GMC,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,31925
GMC,2001,regular unleaded,190,6,MANUAL,rear wheel drive,2,Compact,20,14,19270
GMC,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,2,Compact,20,15,22170
GMC,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,30225
GMC,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,28225
GMC,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,33920
GMC,2001,regular unleaded,190,6,AUTOMATIC,four wheel drive,4,Midsize,18,14,28770
GMC,2001,regular unleaded,190,6,AUTOMATIC,rear wheel drive,4,Midsize,20,15,29925
Dodge,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,24,16,33295
Dodge,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,24,16,33295
Dodge,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,24,16,27395
Dodge,2015,regular unleaded,283,6,AUTOMATIC,all wheel drive,4,Midsize,24,16,28695
Dodge,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Midsize,26,19,26595
